,county,state,county_population,covid_hospital_admissions_per_100k,covid_cases_per_100k,lon,lat
35031,Humphreys County,Tennessee,18582.0,4.6,16.14,-87.7721645,36.018558
35032,Cheatham County,Tennessee,40667.0,4.6,49.18,-87.0967857,36.2444954
35033,Dickson County,Tennessee,53948.0,4.6,51.9,-87.3480592,36.1459327
35034,Hickman County,Tennessee,25178.0,4.6,35.75,-87.4646163,35.794948
35035,Robertson County,Tennessee,71813.0,4.6,34.81,-86.8519164,36.4996336
35036,Williamson County,Tennessee,238412.0,4.6,90.6,-86.8978708,35.8772991
35037,Forsyth County,North Carolina,382295.0,5.2,91.03,-80.2415712,36.1476399
35038,Stokes County,North Carolina,45591.0,5.2,43.87,-80.2288089,36.4120995
35039,Surry County,North Carolina,71783.0,5.2,29.25,-80.7013751,36.4135582
35040,Yadkin County,North Carolina,37667.0,5.2,29.2,-80.67623,36.1497114
35041,Davie County,North Carolina,42846.0,5.2,70.02,-80.5464948,35.9375154
35042,Russell County,Alabama,57961.0,2.7,10.35,-85.1959487,32.2698458
35043,Schley County,Georgia,5257.0,2.7,19.02,-84.3175516,32.2478949
35044,Talbot County,Georgia,6195.0,2.7,32.28,-84.505404,32.6984691
35045,Webster County,Georgia,2607.0,2.7,38.36,-84.5473105,32.050618
35046,Marion County,Georgia,8359.0,2.7,11.96,-84.5282597,32.3473263
35047,Stewart County,Georgia,6621.0,2.7,226.55,-84.8483149,32.0732743
35048,Chattahoochee County,Georgia,10907.0,2.7,110.02,-84.7939799,32.3320278
35049,Harris County,Georgia,35236.0,2.7,19.87,-84.9104641,32.7251788
35050,Muscogee County,Georgia,195769.0,2.7,19.41,-84.8502167,32.4840651
35051,Chambers County,Alabama,33254.0,1.6,18.04,-85.3866953,32.8901658
35052,Coweta County,Georgia,148509.0,1.6,76.09,-84.7545734,33.3500656
35053,Meriwether County,Georgia,21167.0,1.6,18.9,-84.6717803,33.0373582
35054,Troup County,Georgia,69922.0,1.6,22.88,-85.0254022,33.0237625
35055,Heard County,Georgia,11923.0,1.6,16.77,-85.113782,33.2786225
35056,Randolph County,Alabama,22722.0,1.6,0.0,-85.4693961,33.2651763
35057,Bacon County,Georgia,11164.0,0.0,1030.1,-82.4442559,31.5555512
35058,Ware County,Georgia,35734.0,0.0,36.38,-82.4829338,31.1727229
35059,Clinch County,Georgia,6618.0,0.0,15.11,-82.6923467,30.8938781
35060,Pierce County,Georgia,19465.0,0.0,41.1,-82.2352189,31.3430068
35061,Laurens County,South Carolina,67493.0,1.6,26.67,-81.9944042,34.4646451
35062,McCormick County,South Carolina,9463.0,1.6,31.7,-82.2797719,33.8795325
35063,Saluda County,South Carolina,20473.0,1.6,19.54,-81.74468468950093,34.00497795
35064,Abbeville County,South Carolina,24527.0,1.6,16.31,-82.4364036,34.2264946
35065,Greenwood County,South Carolina,70811.0,1.6,32.48,-82.112882,34.1489805
35066,Alexander County,North Carolina,37497.0,3.2,53.34,-81.1716315,35.924738
35067,Iredell County,North Carolina,181806.0,3.2,57.2,-80.8805593,35.8101636
35068,Robeson County,North Carolina,130625.0,3.5,43.64,-79.0954942,34.6485079
35069,Scotland County,North Carolina,34823.0,3.5,20.1,-79.4903372,34.8628902
35070,Bladen County,North Carolina,32722.0,3.5,48.9,-78.5627714,34.627971
35071,Columbus County,North Carolina,55508.0,3.5,27.02,-78.666593,34.2814497
35072,Madison County,Alabama,372909.0,8.8,60.87,-86.5675095,34.7736807
35073,Jackson County,Alabama,51626.0,8.8,7.75,-85.9867941,34.7692447
35074,Lincoln County,Tennessee,34366.0,8.8,26.19,-86.5783704,35.1711024
35075,Limestone County,Alabama,98915.0,8.8,31.34,-86.9901321,34.8342463
35076,Dorchester County,South Carolina,162809.0,3.4,74.32,-80.3431133,33.0756291
35077,Hampton County,South Carolina,19222.0,3.4,52.02,-81.1237271,32.7861789
35078,Berkeley County,South Carolina,227907.0,3.4,61.87,-79.9070461,33.1595951
35079,Charleston County,South Carolina,411406.0,3.4,59.79,-79.7996814,32.8152646
35080,Colleton County,South Carolina,37677.0,3.4,34.5,-80.677114,32.8620726
35081,Etowah County,Alabama,102268.0,0.7,13.69,-86.022147,34.0371404
35082,Marshall County,Alabama,96774.0,0.7,31.0,-86.3301801,34.3396046
35083,DeKalb County,Alabama,71513.0,0.7,6.99,-85.7662118,34.4524349
35084,Cherokee County,Alabama,26196.0,0.7,3.82,-85.6004514,34.1142554
35085,Caldwell County,North Carolina,82178.0,2.7,34.07,-81.5262567,35.9417876
35086,Burke County,North Carolina,90485.0,2.7,62.99,-81.6632108,35.7270403
35087,Catawba County,North Carolina,159551.0,2.7,37.61,-81.2107215,35.6740563
35088,Grundy County,Tennessee,13427.0,0.0,29.79,-85.7106606,35.3697894
35089,Moore County,Tennessee,6488.0,0.0,0.0,-86.3411514,35.2835629
35090,Coffee County,Tennessee,56520.0,0.0,14.15,-86.069633,35.4906115
35091,Franklin County,Tennessee,42208.0,0.0,33.17,-86.1084401,35.1680139
35092,York County,South Carolina,280979.0,1.9,60.15,-81.1655408,34.9603293
35093,Chester County,South Carolina,32244.0,1.9,49.62,-81.1545073,34.6859896
35094,McNairy County,Tennessee,25694.0,0.0,7.78,-88.5766172,35.1663375
35095,Hardin County,Tennessee,25652.0,0.0,27.29,-88.1857563,35.1946569
35096,Jefferson County,Georgia,15362.0,0.0,6.51,-82.436141,33.0380388
35097,Washington County,Georgia,20374.0,0.0,29.45,-82.7748026,32.9619979
35098,Cocke County,Tennessee,36004.0,1.0,38.88,-83.103978,35.9467093
35099,Greene County,Tennessee,69069.0,1.0,26.06,-82.8766356,36.1698443
35100,Cumberland County,North Carolina,335509.0,2.5,85.54,-78.8394255,35.0461723
35101,Sampson County,North Carolina,63531.0,2.5,22.04,-78.3609662,35.0078434
35102,Scott County,Tennessee,22068.0,0.0,95.16,-84.5095507,36.4380433
35103,Pasquotank County,North Carolina,39824.0,2.0,25.11,-76.2149621,36.2280793
35104,Camden County,North Carolina,10867.0,2.0,46.01,-76.1150606,36.3106247
35105,Perquimans County,North Carolina,13463.0,2.0,44.57,-76.4254832,36.1739896
35106,Dare County,North Carolina,37009.0,2.0,89.17,-75.6869011,35.6333866
35107,Wabash County,Illinois,11520.0,4.8,60.76,-87.8460903,38.4615994
35108,Vanderburgh County,Indiana,181451.0,4.8,73.3,-87.5806553,38.0461185
35109,Warrick County,Indiana,62998.0,4.8,57.14,-87.2758933,38.0906065
35110,Gibson County,Indiana,33659.0,4.8,83.19,-87.5775949,38.3079744
35111,Posey County,Indiana,25427.0,4.8,39.33,-87.8543645,38.0145359
35112,Spencer County,Indiana,20277.0,4.8,59.18,-86.9976446,38.0288806
35113,DuPage County,Illinois,922921.0,6.9,365.69,-88.0906873,41.8603735
35114,McHenry County,Illinois,307774.0,6.9,254.41,-88.4605713,42.3294391
35115,Cook County,Illinois,5150233.0,6.9,259.31,-87.756525,41.8197385
35116,Lake County,Illinois,696535.0,6.9,331.64,-87.9939552,42.3327033
35117,Grant County,Wisconsin,51439.0,5.9,139.97,-90.6991696,42.8855277
35118,Iowa County,Wisconsin,23678.0,5.9,168.93,-90.1334393,42.9732457
35119,Marquette County,Wisconsin,15574.0,5.9,96.31,-89.3926785,43.8122244
35120,Richland County,Wisconsin,17252.0,5.9,255.04,-90.4557081,43.3662526
35121,Columbia County,Wisconsin,57532.0,5.9,222.48,-89.3478429,43.4641929
35122,Dane County,Wisconsin,546695.0,5.9,369.49,-89.4322174,43.0709273
35123,Sauk County,Wisconsin,64442.0,5.9,193.97,-89.9653841,43.4401728
35124,Whitley County,Indiana,33964.0,1.6,32.39,-85.5035187,41.1238216
35125,Allen County,Indiana,379299.0,1.6,45.87,-85.0562084,41.0975573
35126,DeKalb County,Indiana,43475.0,1.6,25.3,-85.001244,41.3991456
35127,LaGrange County,Indiana,39614.0,1.6,30.29,-85.4216948,41.6372578
35128,Steuben County,Indiana,34594.0,1.6,54.92,-85.0023642,41.6414101
35129,Noble County,Indiana,47744.0,1.6,33.51,-85.4193348,41.3990708
35130,Daviess County,Indiana,33351.0,2.4,26.99,-87.0813484,38.6776099
35131,Knox County,Indiana,36594.0,2.4,38.26,-87.3811461,38.687009
35132,Lawrence County,Illinois,15678.0,2.4,38.27,-87.71433590428737,38.710333000000006
35133,Martin County,Indiana,10255.0,2.4,39.01,-86.8022436,38.6705579
35134,Pike County,Indiana,12389.0,2.4,80.72,-87.214144,38.4159433
35135,Crawford County,Illinois,18667.0,2.4,53.57,-87.7291001,39.0131644
35136,Osceola County,Michigan,23460.0,1.2,55.41,-85.3310847,43.9654579
35137,Missaukee County,Michigan,15118.0,1.2,33.07,-85.1070535,44.336979
35138,Wexford County,Michigan,33631.0,1.2,56.5,-85.5741088,44.3353211
35139,Lake County,Michigan,11853.0,1.2,168.73,-85.7884997,43.9699997
35140,Ottawa County,Michigan,291830.0,2.0,129.18,-85.9827867,42.9547143
35141,Allegan County,Michigan,118081.0,2.0,69.44,-85.8861492,42.5867203
35142,Ripley County,Indiana,28324.0,4.1,70.61,-85.2691784,39.0846316
35143,Switzerland County,Indiana,10751.0,4.1,27.9,-85.0373975,38.8249258
35144,Dearborn County,Indiana,49458.0,4.1,50.55,-84.9820997,39.1340338
35145,Carroll County,Kentucky,10631.0,4.1,18.81,-85.1000246,38.65718
35146,Jefferson County,Indiana,32308.0,4.1,30.95,-85.4299489,38.8166724
35147,Ohio County,Indiana,5875.0,4.1,51.06,-84.9581728,38.9480496
35148,Trimble County,Kentucky,8471.0,4.1,35.41,-85.3221506,38.5984202
35149,Williamson County,Illinois,66597.0,1.1,102.11,-88.92944520134037,37.737632500000004
35150,Franklin County,Illinois,38469.0,1.1,31.19,-88.9335327,37.9765409
35151,Jackson County,Illinois,56750.0,1.1,103.96,-89.3563845,37.7668943
35152,Perry County,Illinois,20916.0,1.1,38.25,-89.3760499,38.0772859
35153,Wayne County,Illinois,16215.0,0.0,24.67,-88.4197678,38.4251958
35154,Jefferson County,Illinois,37684.0,0.0,45.11,-88.9344303,38.3010487
35155,Bureau County,Illinois,32628.0,3.8,76.62,-89.5341179,41.4016294
35156,Livingston County,Illinois,35648.0,3.8,100.99,-88.5631125,40.8682487
35157,Putnam County,Illinois,5739.0,3.8,69.7,-89.2676414,41.2025915
35158,LaSalle County,Illinois,108669.0,3.8,161.04,-88.9011861,41.3474892
35159,Des Moines County,Iowa,38967.0,3.1,46.19,-91.1971044,40.9195431
35160,Henry County,Iowa,19954.0,3.1,0.0,-91.5511282,40.9778301
35161,Henderson County,Illinois,6646.0,3.1,15.05,-90.9104547,40.8156124
35162,Elkhart County,Indiana,206341.0,2.4,33.92,-85.8590603,41.6012796
35163,Kosciusko County,Indiana,79456.0,2.4,28.95,-85.8529731,41.2351957
35164,Marion County,Ohio,65093.0,2.2,84.49,-83.1895249,40.5885271
35165,Wyandot County,Ohio,21772.0,2.2,18.37,-83.2810539,40.865471
35166,Crawford County,Ohio,41494.0,2.2,43.38,-82.9065596,40.8705909
35167,Morrow County,Ohio,35328.0,2.2,53.78,-82.7771661,40.4574358
35168,Union County,Ohio,58988.0,2.2,103.41,-83.3676859,40.3255937
35169,Effingham County,Illinois,34008.0,0.0,29.4,-88.6029006,39.0520902
35170,Fayette County,Illinois,21336.0,0.0,51.56,-89.0430211,39.0001282
35171,Scott County,Indiana,23873.0,4.2,54.45,-85.7444145,38.6727039
35172,Clark County,Indiana,118302.0,4.2,112.42,-85.7169081,38.4941217
35173,Fairfield County,Ohio,157574.0,0.8,67.9,-82.6418883,39.7886111
35174,Hocking County,Ohio,28264.0,0.8,53.07,-82.5469722,39.4644491
35175,Vinton County,Ohio,13085.0,0.8,7.64,-82.4740302,39.2744355
35176,Athens County,Ohio,65327.0,0.8,108.68,-82.0610404,39.355589
35177,Alcona County,Michigan,10405.0,16.5,48.05,-83.5908023,44.6765986
35178,Montmorency County,Michigan,9328.0,16.5,139.37,-84.1322903,45.0192008
35179,Presque Isle County,Michigan,12592.0,16.5,15.88,-83.9567881,45.3375258
35180,Alpena County,Michigan,28405.0,16.5,137.3,-83.6670019,45.0176181
35181,Branch County,Michigan,43517.0,4.3,39.07,-85.0649374,41.916753
35182,Hillsdale County,Michigan,45605.0,4.3,100.87,-84.5984396,41.8779105
35183,Jackson County,Michigan,158510.0,4.3,163.4,-84.425589,42.2416466
35184,Lenawee County,Michigan,98451.0,4.3,152.36,-84.0624323,41.8735258
35185,Kenosha County,Wisconsin,169561.0,4.6,130.34,-88.0679837,42.5729233
35186,Racine County,Wisconsin,196311.0,4.6,133.97,-88.04296236745836,42.72723705
35187,Seneca County,Ohio,55178.0,2.3,29.0,-83.1194199,41.1343702
35188,Hancock County,Ohio,75783.0,2.3,32.99,-83.6587588,40.9939911
35189,Licking County,Ohio,176862.0,1.7,67.85,-82.4627856,40.1318041
35190,Knox County,Ohio,62322.0,1.7,52.95,-82.4056302,40.4467896
35191,Madison County,Indiana,129569.0,0.6,31.64,-85.7260804,40.1624531
35192,Hamilton County,Indiana,338011.0,0.6,104.43,-86.0498885,40.0749813
35193,Adams County,Wisconsin,20220.0,2.1,98.91,-89.7836456,43.9462246
35194,Juneau County,Wisconsin,26687.0,2.1,112.41,-90.1218405,43.9532381
35195,Rice County,Minnesota,66972.0,1.5,119.45,-93.2865484,44.3413376
35196,Hudspeth County,Texas,4886.0,2.5,0.0,-105.4752945,31.5388627
35197,El Paso County,Texas,839238.0,2.5,27.88,-106.2230394,31.8072184
35198,Culberson County,Texas,2171.0,2.5,0.0,-104.482834,31.4622625
35199,Loving County,Texas,169.0,2.5,2366.86,-103.5663536,31.8364044
35200,Jefferson County,Mississippi,6990.0,1.4,85.84,-91.0335766,31.7256789
35201,Franklin County,Mississippi,7713.0,1.4,0.0,-90.8992648,31.467398
35202,Concordia Parish,Louisiana,19259.0,1.4,0.0,-91.6714379,31.3941887
35203,Tensas Parish,Louisiana,4334.0,1.4,0.0,-91.3708695,31.9834216
35204,Adams County,Mississippi,30693.0,1.4,52.13,-91.3297733,31.4904067
35205,Atoka County,Oklahoma,13758.0,0.0,79.95,-96.017838,34.3284948
35206,Grayson County,Texas,136212.0,0.0,11.01,-96.6702111,33.5636114
35207,Bryan County,Oklahoma,47995.0,0.0,8.33,-96.3154827,33.95386
35208,Fannin County,Texas,35514.0,0.0,16.89,-96.0902822,33.5372542
35209,Elk County,Kansas,2530.0,0.0,39.53,-96.2528451,37.4619149
35210,Chautauqua County,Kansas,3250.0,0.0,30.77,-96.2656966,37.146335
35211,Washington County,Oklahoma,51527.0,0.0,25.23,-95.9078261,36.6930592
35212,Montgomery County,Kansas,31829.0,0.0,37.7,-95.7628341,37.1983948
35213,Nowata County,Oklahoma,10076.0,0.0,0.0,-95.6226184,36.7798848
35214,Collin County,Texas,1034730.0,2.6,76.64,-96.6060984,33.1609629
35215,Ellis County,Texas,184826.0,2.6,45.45,-96.7920233,32.3347829
35216,Kaufman County,Texas,136154.0,2.6,62.43,-96.3375126,32.601641
35217,Rockwall County,Texas,104915.0,2.6,47.66,-96.4066987,32.8923464
35218,Hunt County,Texas,98594.0,2.6,16.23,-96.0808922,33.1161567
35219,Rains County,Texas,12514.0,2.6,23.97,-95.7964017,32.8685085
35220,Dallas County,Texas,2635516.0,2.6,32.1,-96.7790069,32.7620405
35221,Hopkins County,Texas,37084.0,2.6,35.06,-95.5656578,33.1368252
35222,Jasper County,Mississippi,16383.0,0.8,42.73,-89.1132111,32.0216075
35223,Jones County,Mississippi,68098.0,0.8,11.75,-89.1636245,31.6058959
35224,Smith County,Mississippi,15916.0,0.8,12.57,-89.4877278,32.0018336
35225,Wayne County,Mississippi,20183.0,0.8,4.95,-88.6858852,31.6212491
35226,Hill County,Texas,36649.0,0.6,2.73,-97.0881654,31.9595085
35227,McLennan County,Texas,256623.0,0.6,164.83,-97.2189254,31.5487691
35228,Bosque County,Texas,18685.0,0.6,53.52,-97.6561014,31.8778358
35229,Limestone County,Texas,23437.0,0.6,8.53,-96.580617,31.5261854
35230,Falls County,Texas,17297.0,0.6,34.69,-96.9262126,31.2320941
35231,Hamilton County,Texas,8461.0,0.6,11.82,-97.9715967,31.6429346
35232,Dewey County,Oklahoma,4891.0,0.0,20.45,-98.9816579,35.9795036
35233,Woodward County,Oklahoma,20211.0,0.0,0.0,-99.2455382,36.374499
35234,Lipscomb County,Texas,3233.0,0.0,0.0,-100.2711772,36.2695629
35235,Ellis County,Oklahoma,3859.0,0.0,25.91,-99.7883601,36.2468449
35236,Harper County,Oklahoma,3688.0,0.0,0.0,-99.6710032,36.7804883
35237,Custer County,Oklahoma,29003.0,0.0,10.34,-99.0092034,35.6286063
35238,Washita County,Oklahoma,10916.0,0.0,45.8,-98.9966972,35.2917033
35239,Caddo County,Oklahoma,28762.0,0.0,24.34,-98.3797949,35.131317
35240,Grady County,Oklahoma,55834.0,0.0,37.61,-97.8849251,35.0507761
35241,Ashley County,Arkansas,19657.0,0.0,0.0,-91.7295595,33.1742582
35242,Chicot County,Arkansas,10118.0,0.0,9.88,-91.3026986,33.2536665
35243,Sunflower County,Mississippi,25110.0,4.3,3.98,-90.602067,33.4980504
35244,Leflore County,Mississippi,28183.0,4.3,3.55,-90.288095,33.5244154
35245,Bolivar County,Mississippi,30628.0,4.3,75.09,-90.8519798,33.7702263
35246,Humphreys County,Mississippi,8064.0,4.3,0.0,-90.5408182,33.1282074
35247,Fisher County,Texas,3830.0,0.0,26.11,-100.3811922,32.7090882
35248,Mitchell County,Texas,8545.0,0.0,0.0,-100.9213003,32.2898049
35249,Nolan County,Texas,14714.0,0.0,13.59,-100.3987748,32.2719306
35250,Jefferson Davis County,Mississippi,11128.0,0.0,62.9,-89.8386843,31.5576951
35251,Lawrence County,Mississippi,12586.0,0.0,0.0,-90.1205396,31.5129753
35252,Cherokee County,Texas,52646.0,1.5,17.1,-95.1791849,31.8390826
35253,Houston County,Texas,22968.0,1.5,34.83,-95.390805,31.3378465
35254,Anderson County,Texas,57735.0,1.5,1.73,-95.6258199,31.7819242
35255,Glasscock County,Texas,1409.0,0.0,0.0,-101.4811312,31.8640224
35256,Howard County,Texas,36664.0,0.0,8.18,-101.4271085,32.3047833
35257,Claiborne Parish,Louisiana,15670.0,0.0,6.38,-93.0097229,32.8218607
35258,St. Mary Parish,Louisiana,49348.0,2.0,14.18,-91.442465,29.692329
35259,Clarke County,Iowa,9395.0,2.4,10.64,-93.7842976,41.0152092
35260,Decatur County,Iowa,7870.0,2.4,12.71,-93.7994193,40.7418231
35261,Marion County,Iowa,33253.0,2.4,9.02,-93.1010141,41.3144108
35262,Polk County,Iowa,490161.0,2.4,74.47,-93.5921448,41.6765808
35263,Jasper County,Iowa,37185.0,2.4,61.85,-93.0647786,41.6791308
35264,Ringgold County,Iowa,4894.0,2.4,0.0,-94.2547473,40.7399875
35265,Adair County,Iowa,7152.0,2.4,13.98,-94.4953303,41.3127814
35266,Dallas County,Iowa,93453.0,2.4,92.02,-94.0394437,41.6744179
35267,Union County,Iowa,12241.0,2.4,8.17,-94.2472694,41.015699
35268,Madison County,Iowa,16338.0,2.4,36.72,-94.0167968,41.3133406
35269,Warren County,Iowa,51466.0,2.4,56.35,-93.5685324,41.3138645
35270,Renville County,North Dakota,2327.0,5.3,171.9,-101.7009103,48.6579169
35271,Ward County,North Dakota,67641.0,5.3,28.09,-101.6242607,48.2488309
35272,Bottineau County,North Dakota,6282.0,5.3,15.92,-100.8431321,48.8243455
35273,Burke County,North Dakota,2115.0,5.3,0.0,-102.5295867,48.7882181
35274,McHenry County,North Dakota,5745.0,5.3,0.0,-100.65378,48.1907427
35275,Mountrail County,North Dakota,10545.0,5.3,0.0,-102.3603325,48.230321
35276,Chariton County,Missouri,7426.0,2.7,94.26,-92.9524728,39.5372927
35277,Shelby County,Missouri,5930.0,2.7,0.0,-92.071021,39.8004535
35278,Cooper County,Missouri,17709.0,2.7,0.0,-92.8249579,38.8452595
35279,Macon County,Missouri,15117.0,2.7,19.85,-92.5675118,39.8416253
35280,Randolph County,Missouri,24748.0,2.7,32.33,-92.5009215,39.4418988
35281,Boone County,Missouri,180463.0,2.7,83.67,-92.3307534,39.0153926
35282,Howard County,Missouri,10001.0,2.7,59.99,-92.7181732,39.1321077
35283,Osage County,Kansas,15949.0,3.7,68.97,-95.72899791492327,38.65235
35284,Wabaunsee County,Kansas,6931.0,3.7,0.0,-96.1991241,38.9468399
35285,Brown County,Kansas,9564.0,3.7,31.37,-95.5819952,39.824223
35286,Jefferson County,Kansas,19043.0,3.7,141.78,-95.391413,39.2405893
35287,Jackson County,Kansas,13171.0,3.7,22.78,-95.8159647,39.4030917
35288,Nemaha County,Kansas,10231.0,3.7,48.87,-96.0157844,39.7880532
35289,Riley County,Kansas,74232.0,3.7,63.32,-96.7709339,39.3026347
35290,Shawnee County,Kansas,176875.0,3.7,88.76,-95.7627535,39.0273676
35291,Pottawatomie County,Kansas,24383.0,3.7,53.32,-96.3414279,39.3928203
35292,Hamilton County,Nebraska,9324.0,0.0,75.08,-98.0470062,40.8569853
35293,Merrick County,Nebraska,7755.0,0.0,64.47,-98.0531937,41.1650536
35294,Howard County,Nebraska,6445.0,0.0,0.0,-98.5174349,41.227424
35295,Greeley County,Nebraska,2356.0,0.0,84.89,-98.5300914,41.5595746
35296,Hall County,Nebraska,61353.0,0.0,29.34,-98.5122907,40.8627335
35297,Winnebago County,Iowa,10354.0,6.3,96.58,-93.7316088,43.3747879
35298,Cerro Gordo County,Iowa,42450.0,6.3,40.05,-93.2548746,43.0742443
35299,Franklin County,Iowa,10070.0,6.3,29.79,-93.2513168,42.7285907
35300,Worth County,Iowa,7381.0,6.3,94.84,-93.2658698,43.3696764
35301,Hancock County,Iowa,10630.0,6.3,56.44,-93.7363674,43.0847702
35302,Kossuth County,Iowa,14813.0,6.3,33.75,-94.209098,43.1825351
35303,Brown County,Nebraska,2955.0,0.0,33.84,-99.9120353,42.4068829
35304,Rock County,Nebraska,1357.0,0.0,0.0,-99.456071,42.4152603
35305,Holt County,Nebraska,10067.0,0.0,29.8,-98.7540783,42.4304452
35306,Keya Paha County,Nebraska,806.0,0.0,0.0,-99.6995454,42.8866032
35307,Buena Vista County,Iowa,19620.0,2.4,0.0,-95.1127525,42.7445814
35308,Cherokee County,Iowa,11235.0,2.4,17.8,-95.6249803,42.7247968
35309,Monona County,Iowa,8615.0,2.4,0.0,-95.9356631,42.0218737
35310,Woodbury County,Iowa,103107.0,2.4,14.55,-96.0607187,42.3775361
35311,Plymouth County,Iowa,25177.0,2.4,0.0,-96.2213607,42.7369124
35312,Ida County,Iowa,6860.0,2.4,0.0,-95.4949407,42.3788371
35313,Dakota County,Nebraska,20026.0,2.4,44.94,-96.5677015,42.4049316
35314,Thurston County,Nebraska,7224.0,2.4,83.06,-96.5394986,42.1837827
35315,Dixon County,Nebraska,5636.0,2.4,17.74,-96.8792569,42.4351249
35316,Saline County,Nebraska,14224.0,2.1,35.15,-97.175536,40.5079612
35317,Seward County,Nebraska,17284.0,2.1,23.14,-97.1706676,40.8695533
35318,Butler County,Nebraska,8016.0,2.1,37.43,-97.1384119,41.2142454
35319,Lancaster County,Nebraska,319090.0,2.1,88.06,-96.7111039,40.7768326
35320,Jefferson County,Nebraska,7046.0,2.1,0.0,-97.1786805,40.185543
35321,Gage County,Nebraska,21513.0,2.1,37.19,-96.7021336,40.2469449
35322,Knox County,Nebraska,8332.0,2.9,60.01,-97.8901445,42.6206698
35323,Yankton County,South Dakota,22814.0,2.9,26.3,-97.3967561,43.0115255
35324,Bon Homme County,South Dakota,6901.0,2.9,28.98,-97.8721324,43.0067408
35325,Clay County,South Dakota,14070.0,2.9,0.0,-96.9712933,42.9190617
35326,Cedar County,Nebraska,8402.0,2.9,35.71,-97.2399373,42.5947161
35327,Hutchinson County,South Dakota,7291.0,2.9,0.0,-97.7396791,43.3271413
35328,Cole County,Missouri,76745.0,1.8,50.82,-92.2956433,38.5189519
35329,Osage County,Missouri,13615.0,1.8,7.34,-91.8708392,38.4637283
